AngryWater,160,416,909A7EC9,0,1,1,4294967295,0,0
Water2,416,416,640F2DDC,0,1,1,4294967295,0,0
Water3,624,448,0E60430A,0,1,1,4294967295,0,0
Water2,320,96,B95A5846,0,2,3,4294967295,0,0
SpikeD,128,32,A39C8EFF,0,1,1,4294967295,0,0
SpikeD,160,32,BC87F5FE,0,1,1,4294967295,0,0
SpikeD,144,64,5166A532,0,1,1,4294967295,0,0
SpikeU,144,32,D4CBFCD0,0,1,1,4294967295,0,0
SpikeR,224,96,18604BBF,0,1,1,4294967295,0,0
SpikeR,256,128,80B2F4D5,0,1,1,4294967295,0,0
SpikeD,288,32,56D959F1,0,1,1,4294967295,0,0
SpikeD,256,32,7FB1A831,0,1,1,4294967295,0,0
SpikeL,320,136,007AA7E3,0,0.5,0.5,4294967295,0,0
SpikeR,288,192,6001353B,0,1,1,4294967295,0,0
SpikeL,384,64,17D8A8B1,0,1,1,4294967295,0,1
SpikeU,256,160,CBD8ECD6,0,1,1,4294967295,0,0
SpikeR,352,256,CD0D3CF1,0,1,1,4294967295,0,0
SpikeR,416,64,D32E1B38,0,1,1,4294967295,0,1
SpikeD,384,192,D170961D,0,1,1,4294967295,0,0
SpikeR,336,136,CB41351D,0,0.5,0.5,4294967295,0,0
SpikeL,352,128,5D475F0F,0,1,1,4294967295,0,0
SpikeR,320,224,28EAB80E,0,1,1,4294967295,0,0
SpikeU,448,64,5A9DE0B5,0,1,1,4294967295,0,0
SpikeD,320,32,445FE255,0,1,1,4294967295,0,0
SpikeU,304,32,15F54836,0,1,1,4294967295,0,0
SpikeD,304,64,A731B62D,0,1,1,4294967295,0,0
Warp,144,240,A642464E,0,1,1,4294967295,0,0
Autotiler,32,0,E883BB22,0,1,1,4294967295,0,1
Block,0,32,003F7A19,0,1,17,4294967295,0,0
Block,0,576,001A25E1,0,25,1,4294967295,0,0
Block,768,32,00401B8D,0,1,17,4294967295,0,0
Block,0,0,00256BF1,0,25,1,4294967295,0,0
Block,256,416,96871C77,0,1,1,4294967295,0,0
Block,224,416,E8918A5C,0,1,1,4294967295,0,0
Block,256,384,B058C026,0,1,1,4294967295,0,0
Block,256,352,77D344C2,0,1,1,4294967295,0,0
Block,256,320,CF763F1E,0,1,1,4294967295,0,0
Block,320,256,05169953,0,1,1,4294967295,0,0
Block,288,384,6A65DFA1,0,1,1,4294967295,0,0
Block,352,384,6B0E45CC,0,1,1,4294967295,0,0
Block,320,352,79B4E3CB,0,1,1,4294967295,0,0
Block,320,416,74DE7B9B,0,1,1,4294967295,0,0
Block,320,448,43E3E705,0,1,1,4294967295,0,0
Block,320,480,2CFADA66,0,1,1,4294967295,0,0
Block,352,480,F2E81237,0,1,1,4294967295,0,0
Block,384,480,0DD6AC54,0,1,1,4294967295,0,0
Block,288,256,DADF7EAA,0,1,1,4294967295,0,0
Block,352,416,8C61B9F4,0,1,1,4294967295,0,0
Block,384,416,3C57D278,0,1,1,4294967295,0,0
Block,352,448,2E5E5080,0,1,1,4294967295,0,0
Block,288,416,9A62B125,0,1,1,4294967295,0,0
Block,288,448,363C2526,0,1,1,4294967295,0,0
Block,256,448,4E048CB5,0,1,1,4294967295,0,0
Block,160,480,924D1A04,0,1,1,4294967295,0,0
Block,32,96,379604E5,0,1,1,4294967295,0,0
