bFileMenu,128,96,0,0,32,32,0,1,1,4294967295
bFileMenu,160,96,0,0,32,32,0,1,1,4294967295
bFileMenu,192,96,0,0,32,32,0,1,1,4294967295
bFileMenu,128,128,0,0,32,32,0,1,1,4294967295
bFileMenu,160,128,0,0,32,32,0,1,1,4294967295
bFileMenu,192,128,0,0,32,32,0,1,1,4294967295
bFileMenu,224,128,0,0,32,32,0,1,1,4294967295
bFileMenu,256,128,0,0,32,32,0,1,1,4294967295
bFileMenu,288,128,0,0,32,32,0,1,1,4294967295
bFileMenu,320,128,0,0,32,32,0,1,1,4294967295
bFileMenu,352,128,0,0,32,32,0,1,1,4294967295
bFileMenu,224,96,0,0,32,32,0,1,1,4294967295
bFileMenu,256,96,0,0,32,32,0,1,1,4294967295
bFileMenu,288,96,0,0,32,32,0,1,1,4294967295
bFileMenu,320,96,0,0,32,32,0,1,1,4294967295
bFileMenu,352,96,0,0,32,32,0,1,1,4294967295
bFileMenu,384,96,0,0,32,32,0,1,1,4294967295
bFileMenu,416,96,0,0,32,32,0,1,1,4294967295
bFileMenu,448,96,0,0,32,32,0,1,1,4294967295
bFileMenu,480,96,0,0,32,32,0,1,1,4294967295
bFileMenu,512,96,0,0,32,32,0,1,1,4294967295
bFileMenu,544,96,0,0,32,32,0,1,1,4294967295
bFileMenu,576,96,0,0,32,32,0,1,1,4294967295
bFileMenu,384,128,0,0,32,32,0,1,1,4294967295
bFileMenu,416,128,0,0,32,32,0,1,1,4294967295
bFileMenu,448,128,0,0,32,32,0,1,1,4294967295
bFileMenu,128,160,0,0,32,32,0,1,1,4294967295
bFileMenu,160,160,0,0,32,32,0,1,1,4294967295
bFileMenu,192,160,0,0,32,32,0,1,1,4294967295
bFileMenu,224,160,0,0,32,32,0,1,1,4294967295
bFileMenu,256,160,0,0,32,32,0,1,1,4294967295
bFileMenu,288,160,0,0,32,32,0,1,1,4294967295
bFileMenu,320,160,0,0,32,32,0,1,1,4294967295
bFileMenu,352,160,0,0,32,32,0,1,1,4294967295
bFileMenu,384,160,0,0,32,32,0,1,1,4294967295
bFileMenu,416,160,0,0,32,32,0,1,1,4294967295
bFileMenu,448,160,0,0,32,32,0,1,1,4294967295
bFileMenu,480,128,0,0,32,32,0,1,1,4294967295
bFileMenu,576,128,0,0,32,32,0,1,1,4294967295
bFileMenu,544,128,0,0,32,32,0,1,1,4294967295
bFileMenu,512,128,0,0,32,32,0,1,1,4294967295
bFileMenu,480,160,0,0,32,32,0,1,1,4294967295
bFileMenu,512,160,0,0,32,32,0,1,1,4294967295
bFileMenu,544,160,0,0,32,32,0,1,1,4294967295
bFileMenu,576,160,0,0,32,32,0,1,1,4294967295
bFileMenu,608,96,0,0,32,32,0,1,1,4294967295
bFileMenu,608,128,0,0,32,32,0,1,1,4294967295
bFileMenu,608,160,0,0,32,32,0,1,1,4294967295
