SpikeU,160,384,2F5007DB,0,1,1,4294967295,0,0
SpikeU,608,384,D19DCA2A,0,1,1,4294967295,0,0
SpikeD,160,32,34E411B1,0,1,1,4294967295,0,0
SpikeD,608,32,6029E469,0,1,1,4294967295,0,0
Autotiler,160,416,E883BB22,0,1,1,4294967295,0,1
Block,160,416,001A25E1,0,15,1,4294967295,0,0
Block,160,0,CEF5DE42,0,15,1,4294967295,0,0
Block,224,448,48A7DE46,0,1,1,4294967295,0,0
Block,224,480,2EFAEF5B,0,1,1,4294967295,0,0
Block,224,512,AE0FF25E,0,1,1,4294967295,0,0
Block,224,544,4A3F2CAC,0,1,1,4294967295,0,0
Block,224,576,475D0657,0,1,1,4294967295,0,0
Block,544,448,2249719B,0,1,1,4294967295,0,0
Block,544,480,1AA1902C,0,1,1,4294967295,0,0
Block,544,512,20F89498,0,1,1,4294967295,0,0
Block,544,544,384EE0FB,0,1,1,4294967295,0,0
Block,544,576,D66D5D2E,0,1,1,4294967295,0,0
Skinner,64,32,C46FE771,0,1,1,4294967295,0,1
BossJ,368,128,88FBBF2C,0,1,1,4294967295,0,0
BossSaveJ,384,384,1F373F93,0,1,1,4294967295,0,0
AutoSaver,288,384,8901ECDB,0,1,1,4294967295,0,1
PlayerStart,288,384,96BD2CE7,0,1,1,4294967295,0,0
