Water2,544,160,2BA4D062,0,1,1,4294967295,0,0
AngryWater,640,400,D5F8AFB6,0,1,4,4294967295,0,0
FieldD,416,336,7587F1EE,0,1,1,4294967295,0,0
FieldD,416,368,9910E91D,0,1,1,4294967295,0,0
FieldD,416,304,77563C03,0,1,1,4294967295,0,0
FieldD,416,400,7E306761,0,1,1,4294967295,0,0
FieldD,416,432,41ED7B07,0,1,1,4294967295,0,0
FieldD,448,432,9D81A479,0,1,1,4294967295,0,0
FieldU,352,368,4212C310,0,1,1,4294967295,0,0
FieldU,352,336,3EE0C2AD,0,1,1,4294967295,0,0
FieldU,352,304,5CB25E84,0,1,1,4294967295,0,0
FieldU,352,400,3E7DCAAB,0,1,1,4294967295,0,0
FieldU,352,432,EEEDD0B4,0,1,1,4294967295,0,0
SpikeD,608,32,B13ACAF2,0,1,1,4294967295,0,0
SpikeL,640,96,9090F73C,0,1,1,4294967295,0,0
SpikeR,608,160,81F64390,0,1,1,4294967295,0,0
SpikeU,672,192,933F9C31,0,1,1,4294967295,0,0
SpikeD,704,128,5552158D,0,1,1,4294967295,0,0
SpikeL,640,224,B64940BA,0,1,1,4294967295,0,0
SpikeU,704,288,4D768939,0,1,1,4294967295,0,0
SpikeL,736,384,C24563F0,0,1,1,4294967295,0,0
SpikeD,576,288,3005EF03,0,1,1,4294967295,0,0
SpikeU,576,384,56C876D3,0,1,1,4294967295,0,0
SpikeR,640,512,3F4042B3,0,1,1,4294967295,0,0
SpikeL,640,384,00911C5A,0,1,1,4294967295,0,0
SpikeU,640,544,FE12BC75,0,1,1,4294967295,0,1
SpikeL,608,512,EF00628A,0,1,1,4294967295,0,0
SpikeU,704,416,DD41DD30,0,1,1,4294967295,0,1
SpikeL,448,288,FE514A3A,0,1,1,4294967295,0,0
SpikeL,448,384,C13E082E,0,1,1,4294967295,0,0
SpikeD,384,416,C3D36366,0,1,1,4294967295,0,0
SpikeU,384,288,D825A376,0,1,1,4294967295,0,0
SpikeU,480,448,3ECF61DD,0,1,1,4294967295,0,0
SpikeU,416,480,F1D02B9D,0,1,1,4294967295,0,0
SpikeU,448,544,E4A3B91B,0,1,1,4294967295,0,0
SpikeR,480,576,B36CDA0E,0,1,1,4294967295,0,0
SpikeD,416,192,087B670A,0,1,1,4294967295,0,0
SpikeD,448,128,8EC4600B,0,1,1,4294967295,0,0
SpikeU,352,480,2CA6A129,0,1,1,4294967295,0,0
SpikeU,384,544,5A4A061E,0,1,1,4294967295,0,0
SpikeD,352,192,701538B4,0,1,1,4294967295,0,0
SpikeD,352,32,BE811207,0,1,1,4294967295,0,0
SpikeD,384,32,FFC2A36D,0,1,1,4294967295,0,0
SpikeD,416,32,7D88FFF9,0,1,1,4294967295,0,0
SpikeD,320,32,03B7FD50,0,1,1,4294967295,0,0
SpikeD,448,32,A7119113,0,1,1,4294967295,0,0
SpikeR,512,128,1560493A,0,1,1,4294967295,0,0
SpikeD,480,32,8F6253BF,0,1,1,4294967295,0,0
SpikeU,544,224,4A3AB0C6,0,1,1,4294967295,0,0
