tile_CrimsonFixed,64,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,144,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,176,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,208,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,240,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,272,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,304,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,336,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,368,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,400,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,432,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,192,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,160,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,128,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,96,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,144,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,176,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,208,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,240,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,272,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,304,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,336,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,368,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,400,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,432,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,224,464,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,64,464,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,96,464,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,128,464,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,160,464,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,192,464,0,0,32,32,0,1,1,4294967295
bFileMenu,96,144,0,0,32,32,0,1,1,4294967295
bFileMenu,96,176,0,0,32,32,0,1,1,4294967295
bFileMenu,96,208,0,0,32,32,0,1,1,4294967295
bFileMenu,96,240,0,0,32,32,0,1,1,4294967295
bFileMenu,128,240,0,0,32,32,0,1,1,4294967295
bFileMenu,160,240,0,0,32,32,0,1,1,4294967295
bFileMenu,192,240,0,0,32,32,0,1,1,4294967295
bFileMenu,192,208,0,0,32,32,0,1,1,4294967295
bFileMenu,192,176,0,0,32,32,0,1,1,4294967295
bFileMenu,192,144,0,0,32,32,0,1,1,4294967295
bFileMenu,160,144,0,0,32,32,0,1,1,4294967295
bFileMenu,128,144,0,0,32,32,0,1,1,4294967295
bFileMenu,128,176,0,0,32,32,0,1,1,4294967295
bFileMenu,128,208,0,0,32,32,0,1,1,4294967295
bFileMenu,160,208,0,0,32,32,0,1,1,4294967295
bFileMenu,160,176,0,0,32,32,0,1,1,4294967295
bFileMenu,96,272,0,0,32,32,0,1,1,4294967295
bFileMenu,128,272,0,0,32,32,0,1,1,4294967295
bFileMenu,160,272,0,0,32,32,0,1,1,4294967295
bFileMenu,192,272,0,0,32,32,0,1,1,4294967295
bFileMenu,192,304,0,0,32,32,0,1,1,4294967295
bFileMenu,192,336,0,0,32,32,0,1,1,4294967295
bFileMenu,192,368,0,0,32,32,0,1,1,4294967295
bFileMenu,192,400,0,0,32,32,0,1,1,4294967295
bFileMenu,192,432,0,0,32,32,0,1,1,4294967295
bFileMenu,160,432,0,0,32,32,0,1,1,4294967295
bFileMenu,128,432,0,0,32,32,0,1,1,4294967295
bFileMenu,96,432,0,0,32,32,0,1,1,4294967295
bFileMenu,96,400,0,0,32,32,0,1,1,4294967295
bFileMenu,96,368,0,0,32,32,0,1,1,4294967295
bFileMenu,96,336,0,0,32,32,0,1,1,4294967295
bFileMenu,96,304,0,0,32,32,0,1,1,4294967295
bFileMenu,128,304,0,0,32,32,0,1,1,4294967295
bFileMenu,128,336,0,0,32,32,0,1,1,4294967295
bFileMenu,128,368,0,0,32,32,0,1,1,4294967295
bFileMenu,128,400,0,0,32,32,0,1,1,4294967295
bFileMenu,160,400,0,0,32,32,0,1,1,4294967295
bFileMenu,160,336,0,0,32,32,0,1,1,4294967295
bFileMenu,160,304,0,0,32,32,0,1,1,4294967295
bFileMenu,160,368,0,0,32,32,0,1,1,4294967295
bFileMenu,336,144,0,0,32,32,0,1,1,4294967295
bFileMenu,336,176,0,0,32,32,0,1,1,4294967295
bFileMenu,336,208,0,0,32,32,0,1,1,4294967295
bFileMenu,336,240,0,0,32,32,0,1,1,4294967295
bFileMenu,368,240,0,0,32,32,0,1,1,4294967295
bFileMenu,400,240,0,0,32,32,0,1,1,4294967295
bFileMenu,432,240,0,0,32,32,0,1,1,4294967295
bFileMenu,432,208,0,0,32,32,0,1,1,4294967295
bFileMenu,432,176,0,0,32,32,0,1,1,4294967295
bFileMenu,432,144,0,0,32,32,0,1,1,4294967295
bFileMenu,400,144,0,0,32,32,0,1,1,4294967295
bFileMenu,368,144,0,0,32,32,0,1,1,4294967295
bFileMenu,368,176,0,0,32,32,0,1,1,4294967295
bFileMenu,368,208,0,0,32,32,0,1,1,4294967295
bFileMenu,400,208,0,0,32,32,0,1,1,4294967295
bFileMenu,400,176,0,0,32,32,0,1,1,4294967295
bFileMenu,336,272,0,0,32,32,0,1,1,4294967295
bFileMenu,368,272,0,0,32,32,0,1,1,4294967295
bFileMenu,400,272,0,0,32,32,0,1,1,4294967295
bFileMenu,432,272,0,0,32,32,0,1,1,4294967295
bFileMenu,432,304,0,0,32,32,0,1,1,4294967295
bFileMenu,432,336,0,0,32,32,0,1,1,4294967295
bFileMenu,432,368,0,0,32,32,0,1,1,4294967295
bFileMenu,432,400,0,0,32,32,0,1,1,4294967295
bFileMenu,432,432,0,0,32,32,0,1,1,4294967295
bFileMenu,400,432,0,0,32,32,0,1,1,4294967295
bFileMenu,368,432,0,0,32,32,0,1,1,4294967295
bFileMenu,336,432,0,0,32,32,0,1,1,4294967295
bFileMenu,336,400,0,0,32,32,0,1,1,4294967295
bFileMenu,336,368,0,0,32,32,0,1,1,4294967295
bFileMenu,336,336,0,0,32,32,0,1,1,4294967295
bFileMenu,336,304,0,0,32,32,0,1,1,4294967295
bFileMenu,368,304,0,0,32,32,0,1,1,4294967295
bFileMenu,368,336,0,0,32,32,0,1,1,4294967295
bFileMenu,368,368,0,0,32,32,0,1,1,4294967295
bFileMenu,368,400,0,0,32,32,0,1,1,4294967295
bFileMenu,400,400,0,0,32,32,0,1,1,4294967295
bFileMenu,400,336,0,0,32,32,0,1,1,4294967295
bFileMenu,400,304,0,0,32,32,0,1,1,4294967295
bFileMenu,400,368,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,144,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,176,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,208,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,240,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,272,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,304,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,336,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,368,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,400,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,304,432,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,432,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,400,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,368,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,336,112,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,144,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,176,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,208,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,240,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,272,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,304,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,336,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,368,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,400,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,432,0,0,32,32,0,1,1,4294967295
tile_CrimsonFixed,464,464,0,0,32,32,0,1,1,4294967295
