SpikeU,144,256,645D29D2,0,1,1,4294967295,0,0
SpikeU,176,256,600EAF74,0,1,1,4294967295,0,0
SpikeU,160,224,BECA940F,0,1,1,4294967295,0,0
SpikeD,592,224,052CECA6,0,1,1,4294967295,0,0
SpikeD,624,224,2B2E1063,0,1,1,4294967295,0,0
SpikeD,608,256,3130D88A,0,1,1,4294967295,0,0
Block,384,416,F979F3C2,0,1,1,4294967295,0,0
Block,352,416,962507C9,0,1,1,4294967295,0,0
Block,416,416,79BACE62,0,1,1,4294967295,0,0
Block,192,352,FAE960E8,0,1,1,4294967295,0,0
Block,160,352,3157093C,0,1,1,4294967295,0,0
Block,576,352,FC034BBA,0,1,1,4294967295,0,0
Block,608,352,DBA2327B,0,1,1,4294967295,0,0
Block,640,352,D1F5EC75,0,1,1,4294967295,0,0
Block,128,352,6838AAF6,0,1,1,4294967295,0,0
Block,128,384,011B5755,0,1,1,4294967295,0,0
Block,160,384,B471C67C,0,1,1,4294967295,0,0
Block,192,384,C81AAC0A,0,1,1,4294967295,0,0
Block,128,416,18A68FA8,0,1,1,4294967295,0,0
Block,160,416,4527931A,0,1,1,4294967295,0,0
Block,192,416,1EBF0062,0,1,1,4294967295,0,0
Block,352,384,99A0EC5A,0,1,1,4294967295,0,0
Block,384,384,B5DB59E8,0,1,1,4294967295,0,0
Block,416,384,7023187B,0,1,1,4294967295,0,0
Block,352,352,FCE15798,0,1,1,4294967295,0,0
Block,384,352,59719647,0,1,1,4294967295,0,0
Block,416,352,0CE494FA,0,1,1,4294967295,0,0
Block,576,384,416750AC,0,1,1,4294967295,0,0
Block,608,384,6CF2285C,0,1,1,4294967295,0,0
Block,640,384,E91D6A4D,0,1,1,4294967295,0,0
Block,576,416,2F0E3EFA,0,1,1,4294967295,0,0
Block,608,416,2D003F56,0,1,1,4294967295,0,0
Block,640,416,DE9E53C7,0,1,1,4294967295,0,0
CreditsWarp,0,0,0E0C98E2,0,1,1,4294967295,0,1
TextDraw,48,464,D5AA94F8,0,1,1,4294967295,0,1
TextDraw,384,32,39F57008,0,1,1,4294967295,0,1
TextDraw,48,512,5B66432F,0,1,1,4294967295,0,1
TextDraw,48,560,153A13FB,0,1,1,4294967295,0,1
CrusherStatue,384,256,B4199FE0,0,1,1,4294967295,0,0
